k1,k2,k3,cost,success,ier,mesg,X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH
1.94337529526457e-12,1.1324672027708241e-10,1.9218877585498712e-12,1557893.35536,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4489063736536.052,2.5188138084615144,14.95899661849926,2.398751565244263e-10,3.503266015870169e-11
1.6778049651840206e-12,1.116588546566667e-10,1.3193610460161971e-12,1545776.9617,True,2,The relative error between two consecutive iterates is at most 0.000000,4527207822197.399,4.765075815752529,12.66137559003751,2.4242111700646826e-10,3.2279223571893703e-11
1.4007079960821078e-12,1.1042441044387958e-10,1.5803993943329075e-12,1525413.02987,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4669183741433.492,4.522403915044722,10.633007951672619,2.569558483843356e-10,2.8303543924041658e-11
1.6386241296439506e-12,1.1367138632450876e-10,1.2859871905766208e-12,1528613.55143,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4632341167250.738,5.692806464146839,10.343113221221369,2.461525726414895e-10,3.116801944779533e-11
1.958268378277549e-12,1.1319970212918244e-10,1.3205052339902295e-12,1547146.00334,True,2,The relative error between two consecutive iterates is at most 0.000000,4626055017802.822,4.87753685258297,10.863717873225555,2.3054562519200183e-10,3.4083031219046e-11
1.974991644520417e-12,1.2133396922750573e-10,1.7186310588314222e-12,1559535.48415,True,2,The relative error between two consecutive iterates is at most 0.000000,4559305939214.908,3.652978603926611,12.253413635019616,2.410682452741817e-10,3.4838992940135226e-11
2.426148020697645e-12,1.3492461954240013e-10,1.185215626462845e-12,1651946.87657,True,2,The relative error between two consecutive iterates is at most 0.000000,4663784987090.012,3.626391956325441,12.689287308621289,2.17122426137869e-10,3.802096404572403e-11
2.062308143447564e-12,1.0542400867951835e-10,1.5518850911755922e-12,1556161.19661,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4373286410078.234,4.219615009961264,9.683302454705478,2.340538678385257e-10,3.6803485948373824e-11
1.4918392362831335e-12,1.1052037314992854e-10,1.5107949704735345e-12,1538531.40509,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4974004857419.191,3.713003516014542,9.688327745547934,2.3752302384321946e-10,2.758561484994268e-11
1.823384835322068e-12,9.59773859841394e-11,1.7025447113361844e-12,1541915.08334,True,2,The relative error between two consecutive iterates is at most 0.000000,4423784077799.28,3.719611099074054,10.725103545061565,2.3587473826073655e-10,3.3987361363625055e-11
1.799815708341473e-12,1.1726156531735248e-10,1.5462655820145719e-12,1540874.9432,True,2,The relative error between two consecutive iterates is at most 0.000000,4620139740471.78,4.173749382899794,9.868212785772181,2.409275369184773e-10,3.2782404789413007e-11
2.083952280093157e-12,9.805584942598465e-11,1.7433338676320783e-12,1561573.82254,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4376717769980.386,3.390909823147403,13.254269350977678,2.3116585370775863e-10,3.68345596601155e-11
1.6249887978505833e-12,7.556544333471945e-11,1.5873154673508864e-12,1525669.39222,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4632789689647.105,3.8728272253467027,11.6139177098468,2.2122165013337488e-10,3.01708791270046e-11
1.6177526315755436e-12,1.0149827433886897e-10,1.8084825577829596e-12,1533223.05649,True,2,The relative error between two consecutive iterates is at most 0.000000,4630512155067.799,3.3739966453600725,12.877820330384138,2.415350334165029e-10,3.064768159820627e-11
1.5333471970322619e-12,1.3911637227372875e-10,1.253046344458636e-12,1541038.96479,True,2,The relative error between two consecutive iterates is at most 0.000000,4852457153888.228,5.287728051042874,11.470122498075556,2.590558499788116e-10,2.9164683426620134e-11
2.068039049958393e-12,1.245899875133249e-10,1.797226184764916e-12,1589519.07877,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4039544880993.6133,3.8529532511082807,11.733369964729112,2.5998141116209197e-10,4.0136050923256953e-11
2.1397697925715956e-12,1.0828330293190096e-10,1.5514740782236141e-12,1564708.77221,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4526622129591.077,3.2789553116358867,14.936445145293332,2.246376424120299e-10,3.6424527783491244e-11
2.0814843634922874e-12,1.2009786820260022e-10,1.38626080037573e-12,1558336.53414,True,2,The relative error between two consecutive iterates is at most 0.000000,4479955600427.387,4.788871808923197,10.16225448102381,2.3605822627220224e-10,3.650051895110645e-11
1.8783379436393804e-12,1.0623954508970645e-10,1.6586128987546755e-12,1543931.6021,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4643051463961.207,3.2373507486588484,11.594039323293469,2.2999733032619266e-10,3.301990291233381e-11
1.902674423341681e-12,1.0562563805965045e-10,1.4237962299812581e-12,1572709.17938,True,2,The relative error between two consecutive iterates is at most 0.000000,4783960916744.6045,3.081126171652227,10.204200904773412,2.1809732147730482e-10,3.238330941537915e-11
1.2302732488736024e-12,1.0314159885102006e-10,1.6637120918852071e-12,1534077.20905,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4743697333316.309,3.942960222050865,9.32567831112486,2.589243535535556e-10,2.5630587199479192e-11
1.8091957420565648e-12,9.319116757971813e-11,1.6000484328178804e-12,1540681.98995,True,2,The relative error between two consecutive iterates is at most 0.000000,4570474531570.567,3.1579860744703794,10.590337147975605,2.2468475214413485e-10,3.27371850435437e-11
1.8870244624385846e-12,1.347069823559166e-10,1.5207965998248435e-12,1554541.94432,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4620476714492.03,4.056940199620114,9.807178324181363,2.4601929992631245e-10,3.3836542982309907e-11
1.7807347730169817e-12,9.082235181880402e-11,1.5134047191451238e-12,1531697.2678,True,2,The relative error between two consecutive iterates is at most 0.000000,4599111375930.906,4.159801339504038,10.102603676796154,2.2596034009394815e-10,3.224442481730785e-11
1.6401534126561576e-12,1.3247643553857516e-10,1.4728074553744584e-12,1535825.47649,True,2,The relative error between two consecutive iterates is at most 0.000000,4778140729008.851,4.752473156936577,9.68035366809738,2.5380004637298115e-10,3.0774649755523555e-11
1.7342186280331524e-12,1.2630210166701682e-10,1.1436884035340545e-12,1538041.34687,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4747145900645.334,5.92752505074457,10.046680826321875,2.433687386030523e-10,3.1459476003909916e-11
2.0088591065168753e-12,1.2238775600588e-10,1.669632278040452e-12,1563132.4946,True,2,The relative error between two consecutive iterates is at most 0.000000,4359456447970.799,3.9058918098539093,10.71768762586318,2.463899548520148e-10,3.664392908774316e-11
2.0884677017172243e-12,1.3765435364241887e-10,1.5233748590008856e-12,1568930.35733,True,2,The relative error between two consecutive iterates is at most 0.000000,4488600588340.715,4.239727071271671,11.391756913404752,2.4519416565774735e-10,3.673334816779167e-11
1.6692656835841891e-12,9.858927090007204e-11,1.6165706237025486e-12,1531292.45068,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4550626666141.837,3.8823326969510887,10.185045115381511,2.373357107498234e-10,3.167263280426953e-11
1.6935219268545496e-12,1.4790825391978498e-10,1.7429291934876424e-12,1550219.17621,True,2,The relative error between two consecutive iterates is at most 0.000000,4579624810991.423,4.219921831626342,11.096450371452827,2.704584131749021e-10,3.2563351492784996e-11
1.7996835624332e-12,9.898427403121744e-11,1.5320408566407842e-12,1540406.63119,True,2,The relative error between two consecutive iterates is at most 0.000000,4340569439700.4385,4.4616681373604905,10.321164836070283,2.399481254739375e-10,3.4419567019592637e-11
1.7069631585783388e-12,8.727868509467893e-11,1.2208856336425508e-12,1538695.95358,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4645229000873.458,4.887504250146489,8.681249732973438,2.2039946197545757e-10,3.112120486652959e-11
1.7059799783877503e-12,1.1051107673099601e-10,1.4839103203477683e-12,1532960.43007,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4653231941436.025,4.541903597407086,10.16869340874391,2.399112180143137e-10,3.1547544312580413e-11
1.956400838837322e-12,1.0019928779673836e-10,1.4880700967507833e-12,1544005.52595,True,2,The relative error between two consecutive iterates is at most 0.000000,4528929210781.553,4.194048776399386,12.917139901252018,2.2782967318854348e-10,3.4566728464476876e-11
1.8173163847114886e-12,1.0669300798795166e-10,1.6842606377401694e-12,1541769.35787,True,2,The relative error between two consecutive iterates is at most 0.000000,4534433936057.633,3.7032647780490326,10.171207897120187,2.381843386395202e-10,3.343083108283301e-11
1.6675765246802225e-12,1.0997454338993517e-10,1.6444413504632985e-12,1533377.07523,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4636163240139.041,4.016830360530988,9.934106125749912,2.4323456746867464e-10,3.12640951942428e-11
1.9294276683330786e-12,1.2252839104803905e-10,1.5450179464688827e-12,1555216.14974,True,2,The relative error between two consecutive iterates is at most 0.000000,4447131269864.987,4.7423410700457564,9.000568217257948,2.470383264068891e-10,3.5291825139618674e-11
1.4027911080234865e-12,1.0556506489954578e-10,1.0170649873834551e-12,1533103.93915,True,2,The relative error between two consecutive iterates is at most 0.000000,4857265267204.323,6.395756782756532,5.861943396075131,2.420829420827307e-10,2.726695781778317e-11
1.56477602379268e-12,1.18392915537328e-10,1.4040656007658246e-12,1532747.87397,True,2,The relative error between two consecutive iterates is at most 0.000000,4776151900327.071,4.656022107790306,9.382609842077251,2.4609941182890214e-10,2.9548119945328e-11
2.113599714866182e-12,1.3136967703129782e-10,1.7152745453399468e-12,1571398.06538,True,2,The relative error between two consecutive iterates is at most 0.000000,4541123366865.573,3.3384521083604315,13.275357339378374,2.405731871475775e-10,3.6408186113048163e-11
1.777367739195144e-12,9.369213543196633e-11,1.2982835522079002e-12,1544544.89769,True,2,The relative error between two consecutive iterates is at most 0.000000,4426761266198.895,4.681454976577633,3.806667691478698,2.2868128845548731e-10,3.3551020411359e-11
1.9413302871741615e-12,9.343143475275064e-11,1.232405528651951e-12,1558640.10527,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4371500797099.3247,4.751754782986921,10.803766411057769,2.248334927810055e-10,3.531365490321862e-11
1.0675954394115552e-12,9.598536710941208e-11,1.1457923300042864e-12,1541458.11175,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4821721881092.384,6.88087155714862,8.913423966147631,2.6554587450014944e-10,2.3228521880368112e-11
2.1565177181371245e-12,1.2823534967930105e-10,1.6861354585562922e-12,1576705.03946,True,2,The relative error between two consecutive iterates is at most 0.000000,4381016628762.606,3.8256755890903533,10.339397954055908,2.4420880508354336e-10,3.798290566930536e-11
2.2727094616145835e-12,1.2813442145200784e-10,1.3477261435822101e-12,1915958.24399,True,2,The relative error between two consecutive iterates is at most 0.000000,3141960425708.876,3.7190057622237855,14.84124673951125,2.842410371430247e-10,5.355568239880329e-11
1.8263625065770396e-12,6.699888755505177e-11,8.866440684581789e-13,1522747.48999,True,2,The relative error between two consecutive iterates is at most 0.000000,4489332976226.328,7.380028264845083,6.189208256238503,2.1086981941079704e-10,3.289318537762902e-11
1.8956799525898696e-12,1.188276030559526e-10,1.6017916801872096e-12,1563539.19485,True,2,The relative error between two consecutive iterates is at most 0.000000,4175473287302.207,4.798470663621589,10.936628852843798,2.573066548816984e-10,3.699331774414761e-11
2.2293575748017185e-12,1.0952341312007816e-10,1.22681747630508e-12,1563412.36671,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4594115164559.104,5.0165957224592646,11.247608863657462,2.202212047274966e-10,3.658079134949887e-11
1.6019607087515424e-12,9.759378407261097e-11,1.838592719029293e-12,1549265.1905,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4232012150155.3633,4.029316594598041,9.801392547133197,2.557781098933194e-10,3.2365846555098485e-11
1.640330842823281e-12,9.332324177695803e-11,1.7290642298132314e-12,1533033.11956,True,2,The relative error between two consecutive iterates is at most 0.000000,4537446903486.975,3.7969610997464462,8.984895261080668,2.379265984465297e-10,3.124456663054637e-11
1.9856089335018466e-12,1.1469735462350941e-10,1.068607549205205e-12,1922333.80472,True,2,The relative error between two consecutive iterates is at most 0.000000,3472783538362.6343,4.025109715232312,11.595429792063632,2.6326159536838737e-10,4.500630579845278e-11
1.4407307568652587e-12,1.1806107951053547e-10,1.1332143392666706e-12,1550822.94113,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4771820568416.6045,5.461675317404771,9.52736214587466,2.498881641589515e-10,2.8304306063968594e-11
1.437927393332233e-12,1.030811307444787e-10,1.407737418297372e-12,1523203.29804,True,2,The relative error between two consecutive iterates is at most 0.000000,4814009280064.271,5.1021105813354515,10.984882105037364,2.4381355859325637e-10,2.7764182518143435e-11
1.4630866905578511e-12,1.2893954787655373e-10,7.920787322141077e-13,1523892.85022,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4558233279989.948,8.173878676147382,8.85060938954808,2.6880733006269804e-10,2.998764808317751e-11
