X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH,cost,success,ier,mesg
4708620653507.065,4.097256136505842,9.318597161655045,2.307042141533204e-10,3.208303167841436e-11,1480036.88359,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4511468946030.486,4.587833411454742,8.683749757322742,2.398922844685939e-10,3.34109527398582e-11,1461016.50607,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
5235080403947.1455,4.279538583557467,9.10947337521741,2.1933663931377907e-10,2.669891362898625e-11,1529510.12379,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4949842462242.867,4.094931211861471,10.367315107982302,2.2576791585301662e-10,3.29878511069896e-11,1708909.77393,True,2,The relative error between two consecutive iterates is at most 0.000000
4521071552591.955,4.298172745982255,10.025169620871239,2.3794534205895316e-10,3.327352276068563e-11,1448503.29991,True,2,The relative error between two consecutive iterates is at most 0.000000
4596534140683.106,4.4999256254791264,8.988852543926784,2.3785144569909716e-10,3.069898618873182e-11,1551561.46618,True,2,The relative error between two consecutive iterates is at most 0.000000
4353340432940.6616,4.576005886524434,10.402622013951271,2.447906940610205e-10,3.290024140967238e-11,1448221.03393,True,2,The relative error between two consecutive iterates is at most 0.000000
4468807221608.53,4.665432303111676,9.282988415209772,2.427295935095341e-10,3.6411685790540586e-11,1362737.16728,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4363820629965.182,4.433935390155028,10.850919615566278,2.427683750711771e-10,3.6312161468061134e-11,1579040.05486,True,2,The relative error between two consecutive iterates is at most 0.000000
4169557583880.9756,4.374513303949406,11.499370308739321,2.509940337300139e-10,3.5892363679335015e-11,1377836.31575,True,2,The relative error between two consecutive iterates is at most 0.000000
4799807588755.562,4.188680016538516,9.126190096838332,2.291824254556183e-10,2.884029853842416e-11,1677627.63967,True,2,The relative error between two consecutive iterates is at most 0.000000
4363141321044.253,5.095526675958502,11.128361177528618,2.472854501230253e-10,3.118716652540025e-11,1555916.95753,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4869223456058.954,4.670621677635813,9.123889487079087,2.3136402337264656e-10,3.3797001128372805e-11,1875445.88682,True,2,The relative error between two consecutive iterates is at most 0.000000
4505865389675.654,4.118192125679448,10.775184311806708,2.3805343190672157e-10,3.555156283036608e-11,1578891.59244,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4501242659217.961,4.330383276320034,11.375228674428277,2.3950297339196184e-10,3.189353106557273e-11,1624946.28539,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
5078718833284.148,4.091446298480113,10.31239232809661,2.219142528365124e-10,3.1572100071448744e-11,1686652.14783,True,2,The relative error between two consecutive iterates is at most 0.000000
4650528365817.18,4.3027564644600185,10.574646311840167,2.350795563595765e-10,3.364852469798155e-11,1495893.2038,True,2,The relative error between two consecutive iterates is at most 0.000000
4625196117760.818,4.726642996233309,10.867357133367719,2.377025398709261e-10,3.0327600417740663e-11,1468219.64828,True,2,The relative error between two consecutive iterates is at most 0.000000
5104320724946.506,3.9157517939805,10.162019454523602,2.2104923228776486e-10,3.001923858339858e-11,1612557.63317,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4845773702601.314,4.321501771136479,9.377711646120275,2.2915048732983101e-10,3.1199438681207014e-11,1607215.53332,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4736046014029.757,4.45445041761577,10.339340099321225,2.331406100181607e-10,3.378820089859855e-11,1613300.43369,True,2,The relative error between two consecutive iterates is at most 0.000000
4470000940151.158,4.512479221526829,10.51545022749827,2.407053829076917e-10,3.2990056184652227e-11,1507247.15479,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4378399708543.469,4.991039533087365,9.903790989359408,2.4575754628366914e-10,3.3982335490604284e-11,1571362.79338,True,2,The relative error between two consecutive iterates is at most 0.000000
4546693931086.363,4.387686679082219,11.42581857939927,2.384111784150033e-10,3.6081974562114717e-11,1533828.02625,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4660814634710.335,4.381119866613949,10.997098892310524,2.348407460354056e-10,3.030411784485344e-11,1518936.78311,True,2,The relative error between two consecutive iterates is at most 0.000000
4795282612121.4795,4.002582538478826,11.310487392045287,2.2977092495751723e-10,3.25496747439037e-11,1446240.3524,True,2,The relative error between two consecutive iterates is at most 0.000000
4245903775074.7407,4.200623747451264,12.080440545394314,2.464409604344405e-10,3.4994427645337824e-11,1614426.58351,True,2,The relative error between two consecutive iterates is at most 0.000000
4638817626040.738,4.2197124161663595,9.221696158370406,2.344930912368204e-10,3.166670862836556e-11,1764552.64812,True,2,The relative error between two consecutive iterates is at most 0.000000
4744672008749.397,4.396271001017044,10.370390495190492,2.3147579519467757e-10,3.1274107252344227e-11,1506305.52268,True,2,The relative error between two consecutive iterates is at most 0.000000
4955600232771.327,3.8913882627969025,12.54945257997707,2.2462413258862718e-10,3.0538703152473633e-11,1608386.23068,True,2,The relative error between two consecutive iterates is at most 0.000000
4446736784233.347,4.596976652768442,9.747278005896707,2.3895481967208007e-10,3.526003821066313e-11,1305544.05648,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4178880913177.365,4.5178809064260355,10.935509857029217,2.5014630158301795e-10,3.2516190943176756e-11,1369555.25919,True,2,The relative error between two consecutive iterates is at most 0.000000
4937814699699.633,4.6247026625301775,9.687310665263283,2.2776755367224168e-10,3.044923940217005e-11,1522593.31343,True,2,The relative error between two consecutive iterates is at most 0.000000
4542112126106.962,4.2562161293254706,12.543767181080407,2.374420482770533e-10,3.610030499828461e-11,1538515.87045,True,2,The relative error between two consecutive iterates is at most 0.000000
4250328798944.305,4.484371626311919,9.916558747636861,2.487327197696464e-10,3.244050784985134e-11,1590650.82097,True,2,The relative error between two consecutive iterates is at most 0.000000
4325345880439.903,4.51096650403215,12.437039784045451,2.451835290038159e-10,3.719349444575653e-11,1433807.25533,True,2,The relative error between two consecutive iterates is at most 0.000000
4805066942061.164,4.430595594573891,9.509116963800542,2.3165393189098185e-10,3.246152894008289e-11,1426999.07606,True,2,The relative error between two consecutive iterates is at most 0.000000
4639777051633.672,4.501174861776589,11.109326233814238,2.3658997083945693e-10,3.4024243068566936e-11,1521116.31319,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4692518009319.754,4.406804352469455,10.234309853726415,2.335732289547247e-10,3.051440492750217e-11,1658480.60381,True,2,The relative error between two consecutive iterates is at most 0.000000
4485416850777.763,4.541353824123501,10.631619193454565,2.409028112082819e-10,3.374075672025037e-11,1390468.13669,True,2,The relative error between two consecutive iterates is at most 0.000000
4221797744972.034,4.8696285379435285,10.653409590165118,2.5051988624814775e-10,3.13425399382022e-11,1369395.54455,True,2,The relative error between two consecutive iterates is at most 0.000000
4140646078236.1743,4.54781434736961,10.819967497528713,2.52001266128363e-10,3.750417558462518e-11,1551556.07886,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4881105924333.224,4.309155868845914,9.972431671772268,2.2934986838069076e-10,3.595231540720639e-11,1605939.6956,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4174213423994.6333,4.614742298907144,10.858545965369048,2.5065501655638847e-10,3.6150327779457565e-11,1437078.45243,True,2,The relative error between two consecutive iterates is at most 0.000000
4540935203416.528,4.227809523025507,10.60168701897385,2.367924861396222e-10,3.361541441240117e-11,1503543.61846,True,2,The relative error between two consecutive iterates is at most 0.000000
4644153089537.747,4.645594254625367,11.098647997577146,2.365817450159584e-10,3.5927981501541826e-11,1410354.82234,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4228416856216.0635,4.202287816942294,12.019421070370065,2.4685062816454236e-10,3.2710580279478655e-11,1406605.12842,True,2,The relative error between two consecutive iterates is at most 0.000000
4401926564076.338,4.314805256645183,9.681693747103346,2.4079158738498885e-10,3.4720913707171454e-11,1541779.19061,True,2,The relative error between two consecutive iterates is at most 0.000000
4966581936163.235,3.8283758270393173,10.636775419735558,2.2442112111820624e-10,3.619961624940712e-11,1448586.23811,True,2,The relative error between two consecutive iterates is at most 0.000000
4601834118850.467,4.027801046525819,10.508595306434323,2.340657064368856e-10,3.2501454817711485e-11,1455494.02642,True,2,The relative error between two consecutive iterates is at most 0.000000
4581279548601.496,5.03006788085085,9.831687155047854,2.4052560813344527e-10,2.961744827787317e-11,1801709.7829,True,2,The relative error between two consecutive iterates is at most 0.000000
4713338645733.154,4.37465314091217,8.838734327738468,2.335461509061781e-10,3.2736920118318184e-11,1466553.33494,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4320782241301.5176,4.229204966222685,10.392021220786026,2.447022296298502e-10,2.946077345755451e-11,1445713.43929,True,2,The relative error between two consecutive iterates is at most 0.000000
3983319493485.8037,5.292756893600319,10.77212942480605,2.6165195734366556e-10,3.578282952795751e-11,1516169.95426,True,2,The relative error between two consecutive iterates is at most 0.000000
4738578117664.728,4.245960083502492,9.794041180630938,2.320380222580416e-10,3.4589967593483575e-11,1453760.03065,True,2,The relative error between two consecutive iterates is at most 0.000000
4658007771283.024,4.817265109852461,8.959393749531117,2.3636210861175667e-10,3.2079043150683464e-11,1556398.07918,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4527954707721.545,4.299851695275215,10.17440056894985,2.3829796138183836e-10,3.0893807791521286e-11,1603418.7595,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4995353414920.875,4.097913410934214,8.822442557042503,2.2380035926386893e-10,3.082787555779578e-11,1620297.66173,True,2,The relative error between two consecutive iterates is at most 0.000000
4282730029526.2393,4.601009374480422,11.048896859962303,2.469727360855951e-10,3.5416309257137075e-11,1576154.86551,True,2,The relative error between two consecutive iterates is at most 0.000000
4729635016920.016,4.329511501799131,10.818434718898699,2.324700704299522e-10,3.178636283800659e-11,1511164.78972,True,2,The relative error between two consecutive iterates is at most 0.000000
4629169466451.691,4.466941255145745,9.766842765223542,2.362333552290346e-10,3.3737199875215795e-11,1492097.7296,True,2,The relative error between two consecutive iterates is at most 0.000000
4532326449814.922,4.630414160121587,11.498211121402065,2.3981129686320055e-10,3.64279876883814e-11,1342111.79278,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4399585458329.494,4.486310123706657,10.478154693897935,2.4197572045177124e-10,3.211361635709677e-11,1348562.81146,True,2,The relative error between two consecutive iterates is at most 0.000000
4495792301365.706,4.472476642623857,9.948282856799441,2.39479963801471e-10,3.160835086073453e-11,1390390.27666,True,2,The relative error between two consecutive iterates is at most 0.000000
4618156102049.852,4.801347168265934,9.133493489916324,2.3769628976839267e-10,3.5662326145634945e-11,1547461.64961,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4639999581241.441,4.347874120593178,11.016677109955426,2.3532538369821125e-10,3.3804655756948346e-11,1601966.30018,True,2,The relative error between two consecutive iterates is at most 0.000000
4636596519316.714,4.278183496025909,11.015950404362027,2.3512763429178745e-10,3.3556569095672435e-11,1343865.47381,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4750606366674.158,4.1308160031698815,11.227840838137574,2.3116021114305063e-10,2.9850825968423315e-11,1373130.69704,True,2,The relative error between two consecutive iterates is at most 0.000000
4631641344487.778,4.397115152836626,10.60674791135087,2.3678106033814833e-10,3.0112078460567616e-11,1565090.17055,True,2,The relative error between two consecutive iterates is at most 0.000000
4388584109179.6494,4.482290475301088,10.194049821545207,2.42880505917589e-10,3.219904076521766e-11,1422031.55901,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4382235953134.683,4.54952926469916,11.457461393676011,2.432704157423923e-10,3.5965813196687736e-11,1625838.77055,True,2,The relative error between two consecutive iterates is at most 0.000000
4819019770799.328,4.101577953542598,8.058592180830713,2.2926830258279738e-10,3.3421011603569894e-11,1542711.84835,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4028310510570.675,4.749940249883159,10.613096066661422,2.566730786163923e-10,3.51911067529034e-11,1582876.58778,True,2,The relative error between two consecutive iterates is at most 0.000000
4497772774465.732,4.610131280424145,11.086423476695229,2.404703482992685e-10,3.420876722887761e-11,1556180.095,True,2,The relative error between two consecutive iterates is at most 0.000000
4908889197794.398,4.564740119816204,9.772462479400335,2.287659364686885e-10,2.929289686832504e-11,1461858.09311,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4202216457969.555,4.903182256191443,10.459286105918729,2.518633398807298e-10,3.695861648388592e-11,1553686.28361,True,2,The relative error between two consecutive iterates is at most 0.000000
4711509178706.875,4.256212922744726,9.888887143356547,2.324497296475048e-10,3.4611606653854835e-11,1639447.37109,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4780365205917.182,4.191330186328203,8.223570787622299,2.3107655076136894e-10,3.0956585578568134e-11,1643941.14195,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4014983871053.885,4.728737156974305,9.788966175832567,2.567308470060391e-10,3.6163007035527554e-11,1390139.28093,True,2,The relative error between two consecutive iterates is at most 0.000000
4653391627983.625,4.397572022899301,10.407040516748767,2.3405711038895466e-10,3.3328520059883167e-11,1524695.49204,True,2,The relative error between two consecutive iterates is at most 0.000000
5046510431480.248,4.295462304145028,8.626849857615563,2.2380101053686645e-10,2.9455639788739976e-11,1601596.12665,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
5132135757227.167,4.09386742908864,10.451461976910572,2.2062321593647773e-10,3.140976057288759e-11,1440854.68525,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4503730311496.55,4.1682145531829615,11.733950516378147,2.382486432211762e-10,3.692526309236456e-11,1679390.49159,True,2,The relative error between two consecutive iterates is at most 0.000000
4706532216613.936,4.572091134083273,10.688109733819628,2.3429366821193556e-10,3.153566289756132e-11,1381405.16312,True,2,The relative error between two consecutive iterates is at most 0.000000
5000881181467.026,3.885383244880767,10.23835986156435,2.2286142090945583e-10,2.8033874770512462e-11,1672830.85625,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4511706683487.832,4.134440565883395,11.217153206694459,2.379095620275378e-10,3.085010957623392e-11,1611348.60221,True,2,The relative error between two consecutive iterates is at most 0.000000
4350263907908.8716,4.357963220367616,9.99645220342175,2.438097143274089e-10,3.401382312703477e-11,1603715.88573,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4475505936715.723,4.6132009302586745,9.492044616428839,2.413969157459895e-10,3.0662821817534854e-11,1392496.80616,True,2,The relative error between two consecutive iterates is at most 0.000000
4639563962712.282,4.251651427561328,9.739559860326848,2.343335598122513e-10,3.2939602010037954e-11,1518967.11054,True,2,The relative error between two consecutive iterates is at most 0.000000
4768168236897.608,4.16790540699096,10.160097113898175,2.3069091738791373e-10,3.300074587311083e-11,1421384.60623,True,2,The relative error between two consecutive iterates is at most 0.000000
4248097106733.9644,4.405079901309495,10.681396492081948,2.4803958756523377e-10,3.34028272847334e-11,1374848.25305,True,2,The relative error between two consecutive iterates is at most 0.000000
4719296762259.508,4.48615579166327,9.478961674209277,2.3274673223137524e-10,2.7677291934464667e-11,1553464.0086,True,2,The relative error between two consecutive iterates is at most 0.000000
4338003783485.6177,4.715495367716154,11.595089537214728,2.464811561571989e-10,3.425741341814409e-11,1530193.47435,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4490909489305.461,4.3900920421789955,10.068237307934805,2.388515783603929e-10,3.3712833637815654e-11,1511995.93893,True,2,The relative error between two consecutive iterates is at most 0.000000
4720973097988.887,4.123294397385782,11.74586961495411,2.3187186064596094e-10,3.3780279906183675e-11,1670802.1121,True,2,The relative error between two consecutive iterates is at most 0.000000
4185716696515.624,4.309606621881344,12.599729511308059,2.485227135880947e-10,3.351742264841971e-11,1516037.12463,True,2,The relative error between two consecutive iterates is at most 0.000000
4814969181433.03,4.203897317916207,10.565848826184867,2.3026123633662152e-10,3.09086281045533e-11,1457238.97184,True,2,The relative error between two consecutive iterates is at most 0.000000
4746643757491.563,4.374111845532518,8.157513044639991,2.3227564006158307e-10,3.173871789861153e-11,1504873.31918,True,2,The relative error between two consecutive iterates is at most 0.000000
4944171287254.161,4.051102752140563,9.59670251746736,2.261248119772987e-10,3.320827262473122e-11,1703137.35997,True,2,The relative error between two consecutive iterates is at most 0.000000
4169808211945.527,4.76514468089397,9.702785115870904,2.529227142747265e-10,3.4941496055675454e-11,1486524.42425,True,2,The relative error between two consecutive iterates is at most 0.000000
4482711462507.934,3.901336469738907,11.376366072775818,2.3748438241515724e-10,3.235374795082917e-11,1678394.80476,True,2,The relative error between two consecutive iterates is at most 0.000000
4272013389424.4277,4.708536064785036,9.94520892420651,2.48261885287078e-10,3.4283059455087714e-11,1653134.2236,True,2,The relative error between two consecutive iterates is at most 0.000000
4356738670562.549,4.260117016585857,10.143244736150695,2.445565370801638e-10,3.32874788256687e-11,1488540.46395,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4583852858943.759,4.3444398346265,8.471606078984914,2.3625872197554683e-10,3.1973694674234174e-11,1597044.83986,True,2,The relative error between two consecutive iterates is at most 0.000000
5204732388246.49,4.034089999390847,10.498962651521575,2.207231333496419e-10,2.4994705220596963e-11,1652261.1529,True,2,The relative error between two consecutive iterates is at most 0.000000
4226652106053.856,4.179451142871188,11.461222951060448,2.4588928164967474e-10,2.9218155714132157e-11,1620885.02269,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4521656929380.514,4.356560167345774,11.32114276396608,2.392138496430412e-10,3.3603943166135724e-11,1715765.38668,True,2,The relative error between two consecutive iterates is at most 0.000000
4937488292312.27,3.99232539777623,10.194617615906985,2.2520955494463825e-10,2.6123361557207182e-11,1706892.78038,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4902327779606.339,4.2627597035210885,11.70826591453522,2.283866990566163e-10,3.532392525487795e-11,1610880.5764,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4268053991937.3535,5.03746940217486,10.081663257002027,2.50187474543775e-10,3.5221797427205524e-11,1543604.59725,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4396086845605.2314,4.397138511373119,10.213188501112077,2.4264991726253307e-10,3.3195001240208334e-11,1677436.6501,True,2,The relative error between two consecutive iterates is at most 0.000000
4371555571957.8145,4.771997088733735,10.901115118016836,2.4409978786873623e-10,3.029904107696653e-11,1369316.73572,True,2,The relative error between two consecutive iterates is at most 0.000000
4492592572536.34,4.393992221593278,11.064647930692555,2.406756477204703e-10,3.3276118934864654e-11,1550319.24479,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4682381653824.519,4.034960359885814,12.028137793914436,2.3220323830937122e-10,3.164907388645715e-11,1553142.46811,True,2,The relative error between two consecutive iterates is at most 0.000000
4646409227306.283,4.226823391996039,12.048552793984943,2.3287892952499414e-10,3.321241638539764e-11,1556156.80425,True,2,The relative error between two consecutive iterates is at most 0.000000
4554604913861.44,4.3871099401828,10.122372372613246,2.379527442613316e-10,3.188454306217399e-11,1497961.32381,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4597206030110.908,4.56318911098453,8.583642256222234,2.3770293650493675e-10,3.278523438348971e-11,1548046.91447,True,2,The relative error between two consecutive iterates is at most 0.000000
4886970015201.853,4.719354844498449,9.798307863122963,2.3050950361622993e-10,3.0834434314494074e-11,1640917.47871,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4715200818770.934,4.056664295670861,9.458626700819542,2.3255372807027232e-10,3.390949389847508e-11,1594475.03411,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4586508530293.714,4.367688492798702,9.294551557208267,2.371785735794969e-10,3.330846569644941e-11,1467083.64483,True,2,The relative error between two consecutive iterates is at most 0.000000
4656279688461.505,4.752112129359955,10.383455957459423,2.368371465531587e-10,3.6311245834508415e-11,1757098.84428,True,2,The relative error between two consecutive iterates is at most 0.000000
4271108677705.03,4.587144929366905,12.075910302119322,2.4788617183786324e-10,3.683599720385549e-11,1692957.37189,True,2,The relative error between two consecutive iterates is at most 0.000000
4427579043308.555,4.31274620559527,10.257168798915723,2.4062337128488907e-10,3.1850748855379417e-11,1614394.19234,True,2,The relative error between two consecutive iterates is at most 0.000000
4563376256598.384,4.662986648050595,10.678946306092909,2.395766543880795e-10,3.654951876222408e-11,1504609.86192,True,2,The relative error between two consecutive iterates is at most 0.000000
4274553212101.476,4.507928735913686,10.674693207475364,2.463795423780624e-10,3.5122506933034266e-11,1503958.51211,True,2,The relative error between two consecutive iterates is at most 0.000000
4624048590305.992,4.3866932389835975,11.288665332287408,2.3638374925415654e-10,3.195303103110253e-11,1416649.63985,True,2,The relative error between two consecutive iterates is at most 0.000000
4680633145515.763,4.703729748332601,9.709950402985028,2.355420100573939e-10,3.053610240766836e-11,1325507.66268,True,2,The relative error between two consecutive iterates is at most 0.000000
4552868292486.045,4.1326607682428325,10.530398339949473,2.3810533715120335e-10,3.616556947192162e-11,1708006.38953,True,2,The relative error between two consecutive iterates is at most 0.000000
4874639846153.743,4.246679562405569,10.806645808799994,2.2769168077367048e-10,2.9061348961876988e-11,1445368.41963,True,2,The relative error between two consecutive iterates is at most 0.000000
4765698315282.852,3.953584265130699,9.656806873398558,2.2951676214728316e-10,2.946668905854312e-11,1633732.08625,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4703324005917.298,4.546577877216341,9.928620248864823,2.344943074686459e-10,3.0841106094727896e-11,1388526.7366,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4929643474569.481,4.135727569417211,11.628898987297982,2.257044129458929e-10,2.6740400373722648e-11,1560774.24702,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4688555184023.443,4.566265768716185,9.93238077074029,2.347442576122023e-10,3.1060113052196746e-11,1450610.85732,True,2,The relative error between two consecutive iterates is at most 0.000000
4446744883276.526,4.546254547859505,11.06941687355043,2.4066150568368314e-10,3.492358580285335e-11,1740783.34438,True,2,The relative error between two consecutive iterates is at most 0.000000
4845787640898.232,4.2923379903669545,10.954042039029487,2.2926172589272904e-10,3.136466769472824e-11,1469459.93871,True,2,The relative error between two consecutive iterates is at most 0.000000
3937286857546.422,4.840814703763289,10.807216513827303,2.6180373010946757e-10,4.0307744240920325e-11,1906952.39128,True,2,The relative error between two consecutive iterates is at most 0.000000
4116146015050.535,4.653890023759959,11.180152451177063,2.5393584283341194e-10,3.675828101182982e-11,1417147.35768,True,2,The relative error between two consecutive iterates is at most 0.000000
4544913154041.03,4.3844421729002026,10.48307382940225,2.3781668859283534e-10,3.0899463897368385e-11,1343642.04081,True,2,The relative error between two consecutive iterates is at most 0.000000
4372805649858.807,4.632414393573739,10.663378236455028,2.4537020254718277e-10,3.07394228277089e-11,1568157.45041,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4195901563276.559,4.272256570295951,10.70114193918332,2.486176426489304e-10,4.06464843036338e-11,1581229.50283,True,2,The relative error between two consecutive iterates is at most 0.000000
4743001385652.669,4.347718029161221,11.113474490954678,2.3322440855303435e-10,3.214871455625452e-11,1329977.02984,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4903116111206.365,4.516811898190009,11.372741739210962,2.2893878036903322e-10,3.052657999538553e-11,1897552.15701,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4910499354581.895,4.30720815596299,9.44671244559419,2.2753704599563022e-10,3.1758862897750115e-11,1579184.10169,True,2,The relative error between two consecutive iterates is at most 0.000000
